mstardisk mstarspheroid sfr sfrspheroid mzgasdisk mzgasspheroid mcolddisk halomass mbh mhot mcoldspheroid zgasdisk zgasspheroid test test1 test2 test3 test4 test5 test6 test7 test8 test9
0 2.4226E+12 873175000 0 266304000 0 8462650000 5.918E+14 3.84932E+11 7.77279E+13 0 0.031468157 0 0 0 0 0 0 0 0 0 0 0
0 1.61895E+12 21350700000 21318700000 2422090 396813000 221968000 5.9172E+14 1.42968E+11 7.43821E+13 8279330000 0.010911888 0.047928154 0 0 0 0 0 0 0 0 0 0
0 1.25544E+12 6806940000 3081990000 0 22849500000 0 5.9159E+14 87320100000 6.24834E+13 1.93547E+11 0 0.118056596 0 0 0 0 0 0 0 0 0 0
0 1.59173E+12 2199050000 2194380000 72636600 2240770 3336210000 5.9095E+14 99946500000 6.7842E+13 129254000 0.021772191 0.017336175 0 0 0 0 0 0 0 0 0 0
0 1.49855E+12 1855260000 1839250000 15873000 13714500 513994000 5.9094E+14 1.28016E+11 7.65353E+13 1073650000 0.030881683 0.012773716 0 0 0 0 0 0 0 0 0 0
0 1.23456E+12 927507000 897556000 1123170 376481 176955000 5.9092E+14 80004600000 6.93519E+13 23050800 0.006347207 0.016332665 0 0 0 0 0 0 0 0 0 0
0 6.82933E+11 1192800000 1069630000 15321700 250003000 680866000 5.9055E+14 16339300000 3.82927E+13 4098610000 0.022503253 0.060997021 0 0 0 0 0 0 0 0 0 0
0 2.31304E+12 1336850000 1313780000 550172000 712219000 13621600000 5.8876E+14 2.49078E+11 7.79028E+13 16393100000 0.040389675 0.043446267 0 0 0 0 0 0 0 0 0 0
0 1.36737E+12 1609080000 1446590000 38815400 4330650000 1305310000 5.8858E+14 63768100000 6.56404E+13 33034100000 0.029736538 0.131096352 0 0 0 0 0 0 0 0 0 0
0 1.22709E+12 2113050000 2113050000 588691000 10145300000 18604800000 5.8856E+14 93242200000 5.98594E+13 1.07955E+11 0.031641888 0.09397712 0 0 0 0 0 0 0 0 0 0
0 1.60548E+12 3521700000 2512060000 209803000 31682300 8071640000 5.8818E+14 77106200000 6.17762E+13 1707220000 0.025992611 0.018557831 0 0 0 0 0 0 0 0 0 0
0 2.59926E+12 21142300 0 266899000 52390200000 12366500000 5.8786E+14 3.46419E+11 7.00895E+13 4.73504E+11 0.02158242 0.110643627 0 0 0 0 0 0 0 0 0 0
0 1.54171E+12 859421000 856507000 126851000 7625210000 5029290000 5.8752E+14 89707400000 6.27431E+13 87497600000 0.025222447 0.087147647 0 0 0 0 0 0 0 0 0 0
0 1.28753E+12 7156570 0 21493700 1166400000 1475700000 5.8716E+14 56296200000 6.56235E+13 14331200000 0.014565088 0.081388858 0 0 0 0 0 0 0 0 0 0
0 1.65317E+12 4576680000 3850920000 55467400 110395000 5061050000 5.8706E+14 1.75481E+11 7.35844E+13 2373400000 0.010959663 0.046513441 0 0 0 0 0 0 0 0 0 0
0 1.86962E+12 1967550000 1954360000 754082 2687930000 171149000 5.8681E+14 83550800000 6.0027E+13 41631700000 0.004405997 0.064564503 0 0 0 0 0 0 0 0 0 0
0 1.86623E+12 50230000000 50230000000 97600600 17908700000 2019890000 5.8615E+14 1.6856E+11 7.41131E+13 1.37811E+11 0.04831976 0.129951165 0 0 0 0 0 0 0 0 0 0
48890500000 1.45618E+12 255884000 0 1283410000 0 60008900000 5.851E+14 62957400000 5.61959E+13 0 0.021386994 0 0 0 0 0 0 0 0 0 0 0
0 8.75481E+11 4404230000 4398600000 5926640 260581000 621795000 5.8458E+14 37381900000 4.5977E+13 8075610000 0.009531502 0.032267655 0 0 0 0 0 0 0 0 0 0
0 2.43356E+12 2458200 0 57399700 11333200000 1807740000 5.8396E+14 2.68937E+11 7.88107E+13 1.43856E+11 0.031752188 0.078781559 0 0 0 0 0 0 0 0 0 0
0 1.58556E+12 97825900000 97800800000 10306300 16299000000 267721000 5.8344E+14 82233700000 6.2117E+13 1.19888E+11 0.03849642 0.135951888 0 0 0 0 0 0 0 0 0 0
0 1.45453E+12 3920910000 779235000 514962000 2513270000 8994440000 5.8323E+14 74397200000 7.07133E+13 22116300000 0.05725337 0.113638809 0 0 0 0 0 0 0 0 0 0
0 9.66545E+11 17165200000 17122900000 86076.4 2032320000 75887000 5.8294E+14 33697500000 4.8521E+13 32675400000 0.001134271 0.062197249 0 0 0 0 0 0 0 0 0 0
0 2.18517E+12 6941110000 6929780000 0 14127400000 0 5.8268E+14 2.31255E+11 7.02239E+13 1.43541E+11 0 0.09842066 0 0 0 0 0 0 0 0 0 0
0 1.55777E+12 0 0 25745200 0 1803210000 5.8212E+14 1.41951E+11 6.97016E+13 0 0.014277427 0 0 0 0 0 0 0 0 0 0 0
0 2.00264E+12 93421000000 93384900000 0 12712900000 0 5.8122E+14 1.02454E+11 5.90021E+13 2.2666E+11 0 0.056087973 0 0 0 0 0 0 0 0 0 0
0 1.1406E+12 43088700 0 9701790 2071100000 731618000 5.8101E+14 69736000000 5.68879E+13 33473300000 0.013260732 0.061873194 0 0 0 0 0 0 0 0 0 0
0 1.94484E+12 6576130000 6499730000 346697 4519470000 67714500 5.8066E+14 95344400000 6.16891E+13 61618500000 0.005119982 0.073345992 0 0 0 0 0 0 0 0 0 0
0 1.15494E+12 899796000 877437000 36515900 6287460000 974546000 5.8022E+14 57242300000 5.67097E+13 79168300000 0.037469653 0.079418909 0 0 0 0 0 0 0 0 0 0
0 8.69539E+11 865721000 685808000 30010000 9435150000 1938690000 5.7871E+14 46947400000 4.81851E+13 88288900000 0.015479525 0.106866775 0 0 0 0 0 0 0 0 0 0
0 1.20519E+12 1361210000 1292080000 12474800 10275500000 701777000 5.7868E+14 69904700000 4.85557E+13 1.17266E+11 0.017776017 0.087625569 0 0 0 0 0 0 0 0 0 0
0 1.66577E+12 2549220000 2336740000 6343880 9540170 461148000 5.7844E+14 1.30334E+11 6.54376E+13 474449000 0.013756712 0.020107894 0 0 0 0 0 0 0 0 0 0
0 1.5155E+12 2840500000 2136730000 6117260 14484500000 553627000 5.784E+14 1.2048E+11 6.13317E+13 1.30392E+11 0.011049425 0.111084269 0 0 0 0 0 0 0 0 0 0
0 1.19436E+12 167157000 0 16512500 3808930000 2612220000 5.7834E+14 57789000000 6.69204E+13 38376000000 0.006321252 0.099252918 0 0 0 0 0 0 0 0 0 0
0 1.01206E+12 338646000 0 72008600 7360360000 4123810000 5.7667E+14 67777300000 6.31585E+13 75600900000 0.017461668 0.0973581 0 0 0 0 0 0 0 0 0 0
0 1.65198E+12 21575000 0 92344000 0 6964060000 5.7651E+14 1.347E+11 6.95307E+13 0 0.013260081 0 0 0 0 0 0 0 0 0 0 0
0 1.27936E+12 0 0 349802 26346600 104770000 5.7625E+14 88906900000 5.03902E+13 1103200000 0.003338761 0.02388198 0 0 0 0 0 0 0 0 0 0
0 1.5977E+12 2556350000 2054810000 101161000 1440810000 5598020000 5.7521E+14 77021400000 6.2991E+13 27680900000 0.018070854 0.052050692 0 0 0 0 0 0 0 0 0 0
0 1.80538E+12 64217600 55516700 51557400 8196490000 2640420000 5.7511E+14 1.9391E+11 7.04888E+13 1.08558E+11 0.019526212 0.075503325 0 0 0 0 0 0 0 0 0 0
0 1.85401E+12 4124310000 4118810000 0 183039000 0 5.7503E+14 1.93881E+11 6.79281E+13 5258430000 0 0.034808679 0 0 0 0 0 0 0 0 0 0
0 7.06639E+11 5713450000 5668150000 19064100 527128000 1397780000 5.7453E+14 19980600000 1.01173E+13 14081200000 0.013638842 0.037434878 0 0 0 0 0 0 0 0 0 0
0 1.33332E+12 163570000 0 352958000 0 18099600000 5.7407E+14 1.4631E+11 7.22346E+13 0 0.019500873 0 0 0 0 0 0 0 0 0 0 0
0 7.98817E+11 3779970 0 328109000 0 10535000000 5.7402E+14 38086900000 5.31145E+13 0 0.031144661 0 0 0 0 0 0 0 0 0 0 0
0 1.41305E+12 7377550000 7364830000 84422200 15509300000 3799600000 5.7388E+14 1.49418E+11 6.81368E+13 1.46003E+11 0.022218707 0.106225899 0 0 0 0 0 0 0 0 0 0
0 1.72044E+12 1658080000 1453080000 199722000 0 8902110000 5.7305E+14 1.06032E+11 6.9578E+13 0 0.022435355 0 0 0 0 0 0 0 0 0 0 0
0 9.07808E+11 1323720000 1274670000 12889500 153886000 626018000 5.7262E+14 43951100000 4.63838E+13 5154620000 0.020589664 0.029853995 0 0 0 0 0 0 0 0 0 0
0 1.22625E+12 2562600000 2345050000 64069300 7466430000 3961640000 5.7242E+14 1.31348E+11 6.97677E+13 1.09228E+11 0.016172418 0.068356374 0 0 0 0 0 0 0 0 0 0
0 1.45372E+12 2822820000 2311330000 75885900 9609660000 1761860000 5.7044E+14 80319800000 6.20739E+13 1.08769E+11 0.04307147 0.088349254 0 0 0 0 0 0 0 0 0 0
0 2.29303E+12 6049010000 6038020000 16927700 17034200000 373284000 5.7019E+14 3.136E+11 7.14302E+13 2.14027E+11 0.045348046 0.079589024 0 0 0 0 0 0 0 0 0 0
0 1.35182E+12 3165180000 871989000 145939000 19423300 4396460000 5.701E+14 1.8745E+11 7.1685E+13 1115230000 0.033194661 0.017416407 0 0 0 0 0 0 0 0 0 0
0 1.83403E+12 1112450 0 822623000 10597300000 13915700000 5.6873E+14 1.44656E+11 5.88043E+13 91820400000 0.059114741 0.11541335 0 0 0 0 0 0 0 0 0 0
0 1.10572E+12 0 0 133126000 0 3620690000 5.6787E+14 48287100000 6.13266E+13 0 0.03676813 0 0 0 0 0 0 0 0 0 0 0
0 8.38493E+11 577669000 560748000 0 21625800 0 5.6762E+14 44241200000 4.70262E+13 1949300000 0 0.011094136 0 0 0 0 0 0 0 0 0 0
0 1.75897E+12 2316400000 2312720000 0 8767790000 0 5.6731E+14 2.23698E+11 7.87549E+13 1.11517E+11 0 0.078622901 0 0 0 0 0 0 0 0 0 0
0 1.30257E+12 4339220 0 987614000 10014800000 32878400000 5.6691E+14 1.36099E+11 6.87462E+13 1.24311E+11 0.030038384 0.08056246 0 0 0 0 0 0 0 0 0 0
0 1.42577E+12 997070000 911867000 2883690 6996310 377272000 5.6683E+14 75299000000 5.87726E+13 300545000 0.00764353 0.023278744 0 0 0 0 0 0 0 0 0 0
0 1.25886E+12 1290190000 1243190000 5.30184 17444900000 699.791 5.6407E+14 83057400000 6.13598E+13 1.59416E+11 0.007576319 0.109430045 0 0 0 0 0 0 0 0 0 0
0 1.27878E+12 20159700000 19807400000 26994200 196913000 2209080000 5.6324E+14 1.18889E+11 7.62119E+13 7489390000 0.012219657 0.026292261 0 0 0 0 0 0 0 0 0 0
0 1.89795E+12 8104540000 5398110000 597234000 16498100000 18317000000 5.6223E+14 2.60528E+11 7.27406E+13 1.65372E+11 0.032605448 0.099763563 0 0 0 0 0 0 0 0 0 0
0 1.14609E+12 26286700000 26286100000 876435 555804000 79516800 5.6157E+14 82572000000 6.6704E+13 26175300000 0.01102201 0.021233911 0 0 0 0 0 0 0 0 0 0
0 2.09488E+12 28729400000 24972700000 0 11196200000 0 5.6051E+14 1.36748E+11 7.08117E+13 1.22602E+11 0 0.091321512 0 0 0 0 0 0 0 0 0 0
0 4.58762E+11 7018430000 6986120000 517799 139098000 77461200 5.6047E+14 19715200000 5.39228E+13 10983800000 0.006684624 0.012663923 0 0 0 0 0 0 0 0 0 0
0 1.71313E+12 78072000000 78071800000 2324330 8892300000 65883900 5.5934E+14 1.37154E+11 6.70304E+13 1.07098E+11 0.03527918 0.083029562 0 0 0 0 0 0 0 0 0 0
0 1.33867E+12 12123000000 12032100000 6410690 464520000 251551000 5.5898E+14 60881700000 5.98699E+13 17708700000 0.025484653 0.026231175 0 0 0 0 0 0 0 0 0 0
0 1.56608E+12 3017620000 2922350000 11472600 81436200 471753000 5.5876E+14 1.33639E+11 6.77998E+13 4827150000 0.024319082 0.016870452 0 0 0 0 0 0 0 0 0 0
0 1.5975E+12 1051890000 1045810000 14687100 8768280000 1173130000 5.5795E+14 1.39895E+11 6.2901E+13 1.01406E+11 0.012519584 0.086467073 0 0 0 0 0 0 0 0 0 0
0 1.62817E+12 1525200000 1525200000 0 56213200 0 5.5783E+14 1.3076E+11 7.34328E+13 1568120000 0 0.035847512 0 0 0 0 0 0 0 0 0 0
0 1.20324E+12 4866720000 4824560000 279654 9298660000 44724400 5.5748E+14 63280100000 5.76255E+13 95707600000 0.006252828 0.097156966 0 0 0 0 0 0 0 0 0 0
0 1.17364E+12 26072800000 26017000000 6184430 8853720000 278838000 5.5695E+14 1.63934E+11 7.31785E+13 1.53235E+11 0.022179294 0.057778706 0 0 0 0 0 0 0 0 0 0
0 1.15402E+12 314793000 0 1908830000 8992730000 19930200000 5.568E+14 62325000000 5.70637E+13 74136500000 0.095775757 0.12129963 0 0 0 0 0 0 0 0 0 0
0 9.39936E+11 141409000 0 71551600 0 6553860000 5.5675E+14 64303900000 4.63233E+13 0 0.010917475 0 0 0 0 0 0 0 0 0 0 0
0 1.20353E+12 90040200 0 68937000 5500910000 5995410000 5.5546E+14 57513900000 4.81425E+13 72924900000 0.011498296 0.075432534 0 0 0 0 0 0 0 0 0 0
0 1.15154E+12 1610280000 1590120000 16683400 21856500 1542880000 5.5508E+14 1.02905E+11 6.71525E+13 1295670000 0.010813155 0.016868879 0 0 0 0 0 0 0 0 0 0
0 1.45281E+12 53973600 0 215126000 0 11467500000 5.5452E+14 1.94537E+11 7.01254E+13 0 0.018759625 0 0 0 0 0 0 0 0 0 0 0
565567000 1.52494E+12 8256150 0 254282000 25097900000 11831200000 5.5368E+14 2.41101E+11 7.08091E+13 3.16162E+11 0.021492494 0.079383038 0 0 0 0 0 0 0 0 0 0
0 1.86901E+12 694650000 0 1794410000 4801380000 41520100000 5.534E+14 1.09951E+11 5.736E+13 38966800000 0.043217863 0.1232172 0 0 0 0 0 0 0 0 0 0
0 1.57504E+12 18234200000 18189400000 2817960 1609170000 282984000 5.5322E+14 1.08708E+11 6.83157E+13 28442900000 0.009958019 0.056575455 0 0 0 0 0 0 0 0 0 0
0 8.11597E+11 12265500 0 827910000 0 31174900000 5.5312E+14 40588700000 6.22733E+13 0 0.026556942 0 0 0 0 0 0 0 0 0 0 0
0 2.00707E+12 548772 0 102443000 11116500000 6318680000 5.5296E+14 2.20091E+11 7.03092E+13 1.34905E+11 0.016212722 0.082402431 0 0 0 0 0 0 0 0 0 0
0 1.66199E+12 1887020000 1875370000 3158.08 740037000 1777900 5.5237E+14 1.1931E+11 6.96192E+13 17122700000 0.001776298 0.043219644 0 0 0 0 0 0 0 0 0 0
0 1.23058E+12 80169600 0 123043000 0 3390370000 5.5236E+14 50150700000 4.89685E+13 0 0.036291909 0 0 0 0 0 0 0 0 0 0 0
0 1.15986E+12 333733000 300080000 7030140 2493430000 811464000 5.5201E+14 60771800000 5.86176E+13 28544200000 0.008663527 0.087353298 0 0 0 0 0 0 0 0 0 0
0 1.80242E+12 241793000 179080000 0 1848420000 0 5.519E+14 1.18845E+11 6.85976E+13 30020600000 0 0.061571721 0 0 0 0 0 0 0 0 0 0
0 6.14161E+11 6233470000 5761420000 10527900 1398560 841079000 5.5175E+14 31563600000 5.68775E+13 163259000 0.012517136 0.008566511 0 0 0 0 0 0 0 0 0 0
0 1.36559E+12 3592580000 3554410000 989688 346616000 41386000 5.5168E+14 81317000000 5.99907E+13 16630600000 0.023913594 0.020842062 0 0 0 0 0 0 0 0 0 0
0 1.47999E+12 3429640000 3401750000 29482400 5650630000 1355860000 5.5141E+14 1.33922E+11 7.22947E+13 80847100000 0.021744428 0.069892798 0 0 0 0 0 0 0 0 0 0
0 1.48588E+12 1318730000 1288500000 1436490 18702400000 199068000 5.5099E+14 1.25677E+11 6.08255E+13 1.59929E+11 0.007216077 0.116941893 0 0 0 0 0 0 0 0 0 0
111,977,000,001,314,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 8.30791E+11 8601210000 8031570000 0 598858000 0 5.5076E+14 17229800000 4.49907E+13 20361100000 0 0.029411869 0 0 0 0 0 0 0 0 0 0
0 4.71353E+11 8880090 0 13706600 59305500 1617830000 5.50303E+14 15644300000 1.60996E+13 2004570000 0.008472213 0.029585148 0 0 0 0 0 0 0 0 0 0
0 1.09922E+12 15971600 0 628659000 6210160000 16521500000 5.5007E+14 92070400000 5.4122E+13 86695900000 0.038050964 0.07163153 0 0 0 0 0 0 0 0 0 0
0 8.9326E+11 26020900000 26002100000 116287000 7033320000 3710770000 5.4999E+14 36011300000 5.33946E+13 1.36522E+11 0.031337701 0.051517851 0 0 0 0 0 0 0 0 0 0
0 1.99318E+12 25613600 0 5013240 27720900000 884158000 5.4886E+14 2.27425E+11 6.89363E+13 2.71126E+11 0.005670073 0.102243606 0 0 0 0 0 0 0 0 0 0
0 1.47969E+12 1070990 0 227574000 16150900000 9976950000 5.4881E+14 1.50596E+11 4.74242E+13 2.17498E+11 0.022809977 0.074257694 0 0 0 0 0 0 0 0 0 0
0 5.80784E+11 2132730000 2087090000 300624 105040000 43041800 5.4847E+14 24170800000 5.31381E+13 4187980000 0.006984466 0.025081304 0 0 0 0 0 0 0 0 0 0
0 1.59242E+12 4375400 0 436238000 9826290000 19751100000 5.4834E+14 1.28774E+11 7.19091E+13 1.29813E+11 0.02208677 0.075695732 0 0 0 0 0 0 0 0 0 0
0 1.61006E+12 2599370000 0 912611000 10837700000 29640600000 5.4831E+14 2.25296E+11 7.38254E+13 1.65204E+11 0.030789222 0.065601922 0 0 0 0 0 0 0 0 0 0
0 1.18628E+12 0 0 181111000 417067000 8013740000 5.4744E+14 2.17642E+11 7.46264E+13 12321600000 0.022600059 0.033848445 0 0 0 0 0 0 0 0 0 0
0 1.57771E+12 4566650000 4555950000 684268 159887000 109964000 5.4735E+14 82331300000 6.79773E+13 4553360000 0.006222655 0.03511407 0 0 0 0 0 0 0 0 0 0
0 1.62599E+12 1691090000 1689300000 11745100 66081200 600061000 5.4719E+14 1.01527E+11 5.39096E+13 5218270000 0.019573177 0.012663431 0 0 0 0 0 0 0 0 0 0
0 1.86171E+12 2442720000 2442720000 7003310 156155000 401624000 5.4687E+14 1.22908E+11 6.64571E+13 4811630000 0.017437479 0.032453659 0 0 0 0 0 0 0 0 0 0
0 1.29423E+12 9931290000 8802710000 286389000 9224940000 14724600000 5.4612E+14 96689100000 6.62078E+13 1.1639E+11 0.019449696 0.079258871 0 0 0 0 0 0 0 0 0 0
0 1.91004E+12 62151300 0 491792000 15926000000 20982600000 5.4602E+14 3.51202E+11 7.28064E+13 2.20397E+11 0.023438087 0.072260512 0 0 0 0 0 0 0 0 0 0
0 7.97108E+11 1967340000 1946580000 25112900 2664260 2518610000 5.46E+14 66821600000 6.66096E+13 298414000 0.009970936 0.008928066 0 0 0 0 0 0 0 0 0 0
0 1.12534E+12 72754400 0 458519000 3702560000 25748500000 5.4553E+14 65072900000 5.42337E+13 47085700000 0.0178076 0.07863449 0 0 0 0 0 0 0 0 0 0
0 1.81047E+12 6459850000 6455790000 667938 8933190000 82094700 5.4458E+14 1.26194E+11 6.89532E+13 1.12504E+11 0.008136189 0.07940331 0 0 0 0 0 0 0 0 0 0
0 1.48797E+12 2008490000 2005710000 0 9009880 0 5.4441E+14 1.05832E+11 6.73012E+13 291544000 0 0.030904014 0 0 0 0 0 0 0 0 0 0
0 1.17057E+12 3869490000 3582890000 45362100 99500500 1164780000 5.4433E+14 49969300000 6.07857E+13 4086750000 0.038944779 0.024347097 0 0 0 0 0 0 0 0 0 0
643335000 4.67496E+11 0 0 351887000 1507140000 24285800000 5.4391E+14 28057100000 6.36871E+12 14159500000 0.014489414 0.106440199 0 0 0 0 0 0 0 0 0 0
0 7.28513E+11 3193280000 3177230000 29415900 58784500 2030780000 5.4348E+14 49952000000 5.78041E+13 2359170000 0.014485025 0.02491745 0 0 0 0 0 0 0 0 0 0
0 2.4163E+12 1081430000 0 134753000 13103600000 5470710000 5.4307E+14 2.06491E+11 7.33549E+13 1.57791E+11 0.024631721 0.083044027 0 0 0 0 0 0 0 0 0 0
5,935,010,000,065,830,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000           0 0 0 0 0 0 0 0 0 0 0 0
0 1.64457E+12 7814240000 7674120000 1677150 6073330000 79013400 5.4161E+14 71514800000 6.18843E+13 84901500000 0.021226146 0.071533836 0 0 0 0 0 0 0 0 0 0
0 1.13794E+12 3202370000 3067010000 28279900 56902300 2124720000 5.4159E+14 60933400000 6.25563E+13 2364060000 0.013309942 0.024069736 0 0 0 0 0 0 0 0 0 0
0 1.42994E+12 90060600 90060600 0 891364 0 5.4083E+14 1.37065E+11 7.14817E+13 135261000 0 0.006589956 0 0 0 0 0 0 0 0 0 0
0 1.99127E+12 5793800 0 7373620 17488500000 831147000 5.4016E+14 2.66171E+11 6.60986E+13 2.07549E+11 0.00887162 0.08426203 0 0 0 0 0 0 0 0 0 0
0 4.04141E+11 347730000 0 201042000 0 9559390000 5.4013E+14 17982900000 4.09853E+13 0 0.02103084 0 0 0 0 0 0 0 0 0 0 0
0 2.06497E+12 25869900000 25857900000 41114900 24787400000 1989300000 5.4013E+14 2.69059E+11 6.92605E+13 2.82895E+11 0.020668024 0.087620495 0 0 0 0 0 0 0 0 0 0
24417100 1.31681E+12 8729050000 8098630000 107797000 0 5618010000 5.4005E+14 2.14867E+11 6.9175E+13 0 0.019187755 0 0 0 0 0 0 0 0 0 0 0
0 2.18707E+12 551969000 0 366688000 48346500000 11396500000 5.3972E+14 3.02452E+11 6.82938E+13 4.70306E+11 0.032175492 0.102797966 0 0 0 0 0 0 0 0 0 0
0 9.35687E+11 152647000 0 27512800 6629000000 2383640000 5.3971E+14 69598900000 6.2303E+13 86147400000 0.011542347 0.076949507 0 0 0 0 0 0 0 0 0 0
0 6.25518E+11 7091690 0 563963000 4779110000 30876800000 5.3919E+14 49331600000 5.53652E+13 64362400000 0.018264943 0.074253135 0 0 0 0 0 0 0 0 0 0
0 9.13997E+11 50666700 0 9773430 0 920777000 5.3889E+14 48611600000 6.82885E+13 0 0.010614329 0 0 0 0 0 0 0 0 0 0 0
0 1.40645E+12 1935950 0 67936600 13932100000 3866930000 5.3796E+14 1.08007E+11 6.83459E+13 1.33182E+11 0.017568614 0.104609482 0 0 0 0 0 0 0 0 0 0
0 1.33556E+12 73713500 35236500 38012400 8299940000 2317220000 5.3791E+14 1.31913E+11 4.94778E+13 82678100000 0.016404312 0.100388616 0 0 0 0 0 0 0 0 0 0
0 1.00154E+12 6723720000 6683800000 2807900 4978300000 370834000 5.3788E+14 59127400000 6.02339E+13 68124800000 0.007571852 0.073076178 0 0 0 0 0 0 0 0 0 0
0 8.82713E+11 4711810 0 47419100 8598800000 1946740000 5.3737E+14 51025900000 5.11104E+13 84847400000 0.024358209 0.101344296 0 0 0 0 0 0 0 0 0 0
0 1.58288E+12 6403020000 6315010000 2443400 792314000 394034000 5.3725E+14 82279400000 5.9294E+13 17464200000 0.006200988 0.045367895 0 0 0 0 0 0 0 0 0 0
0 1.26725E+12 10461100 0 32610600 0 2543580000 5.3723E+14 1.25636E+11 6.63822E+13 0 0.012820749 0 0 0 0 0 0 0 0 0 0 0
0 1.81873E+12 3985990000 3950890000 13598300 35812000 730834000 5.3699E+14 2.29864E+11 7.08424E+13 2476880000 0.018606551 0.014458512 0 0 0 0 0 0 0 0 0 0
0 2.23988E+12 12053600 0 29482300 23274000000 2110510000 5.3652E+14 2.42668E+11 7.11946E+13 2.48333E+11 0.013969278 0.093720931 0 0 0 0 0 0 0 0 0 0
0 1.2443E+12 22686500 0 6274330 20589100000 549201000 5.3644E+14 1.49342E+11 5.76183E+13 2.15372E+11 0.011424469 0.095597849 0 0 0 0 0 0 0 0 0 0
0 1.87209E+12 3772770000 3767940000 58274500 20274200000 1947030000 5.3582E+14 1.80407E+11 6.64994E+13 2.28431E+11 0.029929945 0.088754153 0 0 0 0 0 0 0 0 0 0
0 1.79328E+12 14659500 0 32862700 0 3199840000 5.3552E+14 2.00599E+11 7.42186E+13 0 0.010270107 0 0 0 0 0 0 0 0 0 0 0
0 1.10242E+12 62820400 39195800 9314520 61879.8 741781000 5.3507E+14 71300900000 5.63633E+13 10320900 0.012556968 0.005995582 0 0 0 0 0 0 0 0 0 0
0 6.61493E+11 1307580000 1269080000 1858060 96254300 166461000 5.3397E+14 20970000000 5.47887E+13 4177260000 0.011162134 0.023042449 0 0 0 0 0 0 0 0 0 0
0 1.66303E+12 16084100 0 434807000 22148700000 5363710000 5.337E+14 1.45377E+11 6.60727E+13 1.63214E+11 0.081064599 0.135703432 0 0 0 0 0 0 0 0 0 0
0 1.52723E+12 9851810 0 25619100 11399500000 1995650000 5.3361E+14 2.29799E+11 6.94514E+13 1.37529E+11 0.012837472 0.082887973 0 0 0 0 0 0 0 0 0 0
0 1.36782E+12 0 0 21824000 0 1655400000 5.3317E+14 1.87952E+11 7.09331E+13 0 0.013183521 0 0 0 0 0 0 0 0 0 0 0
0 1.09327E+12 4885020000 4825680000 4315330 86779700 531964000 5.325E+14 34492900000 5.70154E+13 4310240000 0.008112071 0.02013338 0 0 0 0 0 0 0 0 0 0
0 1.49754E+12 213529000 0 41493400 401173000 1441820000 5.3179E+14 1.08922E+11 5.76187E+13 10308400000 0.028778488 0.038917097 0 0 0 0 0 0 0 0 0 0
0 1.77484E+12 5338780 0 298892000 409986000 12422200000 5.3169E+14 1.4928E+11 6.90504E+13 11131900000 0.024061116 0.036829831 0 0 0 0 0 0 0 0 0 0
0 1.17262E+12 482385000 470297000 6624950 67618900 413235000 5.3141E+14 70727500000 5.52171E+13 3107970000 0.016031919 0.021756613 0 0 0 0 0 0 0 0 0 0
0 1.57203E+12 1132200000 1121970000 811265 56472200 137737000 5.3117E+14 96222900000 6.58932E+13 4512890000 0.005889957 0.012513533 0 0 0 0 0 0 0 0 0 0
0 1.52177E+12 11576900000 11572500000 2379600 2247730000 211919000 5.3106E+14 90492000000 6.09226E+13 35571200000 0.011228819 0.063189603 0 0 0 0 0 0 0 0 0 0
0 9.78165E+11 751405000 740808000 54782700 2425750 2353660000 5.3105E+14 63065900000 6.07952E+13 228635000 0.023275537 0.010609705 0 0 0 0 0 0 0 0 0 0
0 1.75081E+12 283692 0 38211800 0 5649680000 5.3099E+14 1.89655E+11 6.96108E+13 0 0.006763534 0 0 0 0 0 0 0 0 0 0 0
0 2.11114E+12 1398110000 1277400000 0 10794100000 0 5.3066E+14 2.13639E+11 7.13436E+13 1.41418E+11 0 0.076327624 0 0 0 0 0 0 0 0 0 0
0 1.91448E+12 14160900 0 378923000 19282500000 12632500000 5.292E+14 1.67981E+11 6.45081E+13 2.13025E+11 0.029995884 0.090517545 0 0 0 0 0 0 0 0 0 0
0 4.47573E+11 0 0 814152000 3427930000 11849400000 5.2892E+14 29495900000 7.23533E+12 41415700000 0.068708289 0.082768853 0 0 0 0 0 0 0 0 0 0
0 1.72017E+12 477502000 435561000 130423000 18886300000 4122320000 5.2872E+14 1.85726E+11 6.63089E+13 2.01405E+11 0.031638252 0.093772746 0 0 0 0 0 0 0 0 0 0
0 1.70183E+12 2467310000 2424560000 49806900 138452000 2135810000 5.2855E+14 1.71991E+11 4.94151E+13 9725350000 0.023319911 0.014236197 0 0 0 0 0 0 0 0 0 0
0 1.57675E+12 2893630000 2433670000 0 209907000 0 5.2835E+14 1.17579E+11 6.14759E+13 11924000000 0 0.01760374 0 0 0 0 0 0 0 0 0 0
0 1.96882E+12 2987860000 2654170000 3259800 2054720 367319000 5.2815E+14 1.38792E+11 6.63877E+13 93324000 0.008874575 0.022017059 0 0 0 0 0 0 0 0 0 0
